timestamp,close,sma_short,sma_long,signal
2025-07-10 19:50:00+03:00,112590.12,112236.44,111286.8,1
2025-07-10 19:55:00+03:00,112643.48,112358.12,111322.9,1
2025-07-10 20:00:00+03:00,112699.99,112480.86,111360.5,1
2025-07-10 20:05:00+03:00,113292.28,112638.54,111408.97,1
2025-07-10 20:10:00+03:00,113433.07,112753.0,111459.4,1
2025-07-10 20:15:00+03:00,113246.35,112839.95,111506.88,1
2025-07-10 20:20:00+03:00,113401.8,112915.75,111556.92,1
2025-07-10 20:25:00+03:00,113454.02,112991.64,111607.25,1
2025-07-10 20:30:00+03:00,113587.76,113086.65,111659.7,1
2025-07-10 20:35:00+03:00,113640.62,113198.95,111711.71,1
2025-07-10 20:40:00+03:00,113619.98,113301.94,111769.94,1
2025-07-10 20:45:00+03:00,113510.77,113388.66,111824.71,1
2025-07-10 20:50:00+03:00,113752.1,113493.88,111883.79,1
2025-07-10 20:55:00+03:00,113722.82,113536.93,111945.66,1
2025-07-10 21:00:00+03:00,113588.97,113552.52,112000.85,1
2025-07-10 21:05:00+03:00,113411.28,113569.01,112053.08,1
2025-07-10 21:10:00+03:00,113348.69,113563.7,112103.25,1
2025-07-10 21:15:00+03:00,113520.53,113570.35,112153.86,1
2025-07-10 21:20:00+03:00,113280.0,113539.58,112197.56,1
2025-07-10 21:25:00+03:00,113182.35,113493.75,112235.4,1
2025-07-10 21:30:00+03:00,113192.37,113450.99,112278.55,1
2025-07-10 21:35:00+03:00,113086.35,113408.55,112322.84,1
2025-07-10 21:40:00+03:00,113059.33,113339.27,112364.58,1
2025-07-10 21:45:00+03:00,113216.7,113288.66,112406.32,1
2025-07-10 21:50:00+03:00,113335.99,113263.36,112451.84,1
2025-07-10 21:55:00+03:00,113420.0,113264.23,112497.44,1
2025-07-10 22:00:00+03:00,113564.28,113285.79,112544.54,1
2025-07-10 22:05:00+03:00,113612.07,113294.94,112591.83,1
2025-07-10 22:10:00+03:00,113649.97,113331.94,112640.29,1
2025-07-10 22:15:00+03:00,113602.43,113373.95,112688.63,1
2025-07-10 22:20:00+03:00,113461.15,113400.83,112737.96,1
2025-07-10 22:25:00+03:00,113340.61,113426.25,112778.76,1
2025-07-10 22:30:00+03:00,113149.75,113435.3,112817.71,1
2025-07-10 22:35:00+03:00,113142.42,113427.87,112853.93,1
2025-07-10 22:40:00+03:00,113262.98,113420.57,112893.64,1
2025-07-10 22:45:00+03:00,113165.01,113395.07,112931.59,1
2025-07-10 22:50:00+03:00,113284.03,113367.04,112973.7,1
2025-07-10 22:55:00+03:00,113301.81,113336.02,113013.96,1
2025-07-10 23:00:00+03:00,113361.18,113307.14,113053.86,1
2025-07-10 23:05:00+03:00,113315.81,113278.48,113092.0,1
2025-07-10 23:10:00+03:00,113432.67,113275.63,113133.16,1
2025-07-10 23:15:00+03:00,113451.39,113286.7,113173.66,1
2025-07-10 23:20:00+03:00,113490.0,113320.73,113214.01,1
2025-07-10 23:25:00+03:00,113447.54,113351.24,113248.65,1
2025-07-10 23:30:00+03:00,113388.31,113363.78,113270.64,1
2025-07-10 23:35:00+03:00,113448.0,113392.07,113292.07,1
2025-07-10 23:40:00+03:00,113566.3,113420.3,113310.52,1
2025-07-10 23:45:00+03:00,113513.77,113441.5,113326.89,1
2025-07-10 23:50:00+03:00,113537.26,113459.11,113344.88,1
2025-07-10 23:55:00+03:00,113493.16,113476.84,113364.39,1
2025-07-11 00:00:00+03:00,113602.43,113493.82,113384.64,1
2025-07-11 00:05:00+03:00,113612.29,113509.91,113404.01,1
2025-07-11 00:10:00+03:00,113667.39,113527.64,113423.36,1
2025-07-11 00:15:00+03:00,116195.25,113802.42,113481.42,1
2025-07-11 00:20:00+03:00,116020.36,114065.62,113533.17,1
2025-07-11 00:25:00+03:00,115727.5,114293.57,113582.79,1
2025-07-11 00:30:00+03:00,116195.56,114556.5,113638.67,1
2025-07-11 00:35:00+03:00,116301.04,114835.22,113695.61,1
2025-07-11 00:40:00+03:00,116300.0,115111.5,113749.85,1
2025-07-11 00:45:00+03:00,116553.9,115417.57,113808.12,1
2025-07-11 00:50:00+03:00,116524.0,115709.73,113866.2,1
2025-07-11 00:55:00+03:00,116490.52,115997.55,113925.79,1
2025-07-11 01:00:00+03:00,116253.1,116256.12,113975.81,1
2025-07-11 01:05:00+03:00,116335.44,116270.14,114028.06,1
2025-07-11 01:10:00+03:00,116108.61,116278.97,114078.46,1
2025-07-11 01:15:00+03:00,116227.99,116329.02,114134.79,1
2025-07-11 01:20:00+03:00,115953.16,116304.78,114186.88,1
2025-07-11 01:25:00+03:00,115925.52,116267.22,114234.98,1
2025-07-11 01:30:00+03:00,115885.39,116225.76,114287.09,1
2025-07-11 01:35:00+03:00,115829.28,116153.3,114340.03,1
2025-07-11 01:40:00+03:00,115962.95,116097.2,114395.44,1
2025-07-11 01:45:00+03:00,116103.15,116058.46,114455.78,1
2025-07-11 01:50:00+03:00,116100.64,116043.21,114516.6,1
2025-07-11 01:55:00+03:00,116008.38,116010.51,114572.43,1
2025-07-11 02:00:00+03:00,115946.94,115994.34,114624.65,1
2025-07-11 02:05:00+03:00,116044.99,115976.04,114677.15,1
2025-07-11 02:10:00+03:00,116008.5,115981.57,114726.04,1
2025-07-11 02:15:00+03:00,115929.71,115981.99,114772.39,1
2025-07-11 02:20:00+03:00,115836.73,115977.13,114816.13,1
2025-07-11 02:25:00+03:00,115788.01,115973.0,114859.84,1
2025-07-11 02:30:00+03:00,115657.76,115942.48,114903.77,1
2025-07-11 02:35:00+03:00,115680.99,115900.27,114950.58,1
2025-07-11 02:40:00+03:00,115786.12,115868.81,115003.3,1
2025-07-11 02:45:00+03:00,115863.49,115854.32,115057.73,1
2025-07-11 02:50:00+03:00,116010.0,115860.63,115112.67,1
2025-07-11 02:55:00+03:00,116010.0,115857.13,115169.57,1
2025-07-11 03:00:00+03:00,116020.01,115858.28,115224.29,1
2025-07-11 03:05:00+03:00,116092.59,115874.57,115280.1,1
2025-07-11 03:10:00+03:00,115890.46,115879.94,115330.69,1
2025-07-11 03:15:00+03:00,115489.57,115850.1,115374.16,1
2025-07-11 03:20:00+03:00,115316.08,115815.93,115411.83,1
2025-07-11 03:25:00+03:00,115500.01,115797.83,115452.8,1
2025-07-11 03:30:00+03:00,115567.03,115775.92,115494.34,1
2025-07-11 03:35:00+03:00,115677.86,115757.36,115538.95,1
2025-07-11 03:40:00+03:00,115444.84,115700.84,115580.08,1
2025-07-11 03:45:00+03:00,115568.02,115656.65,115622.48,1
2025-07-11 03:50:00+03:00,115518.14,115606.46,115661.52,-1
2025-07-11 03:55:00+03:00,115590.63,115556.26,115703.06,-1
2025-07-11 04:00:00+03:00,115574.02,115524.62,115743.79,-1
2025-07-11 04:05:00+03:00,115641.97,115539.86,115786.77,-1
2025-07-11 04:10:00+03:00,115656.01,115573.85,115827.84,-1
2025-07-11 04:15:00+03:00,115765.09,115600.36,115870.89,-1
2025-07-11 04:20:00+03:00,115951.81,115638.84,115916.58,-1
2025-07-11 04:25:00+03:00,115945.46,115665.6,115911.59,-1
2025-07-11 04:30:00+03:00,115924.86,115713.6,115909.68,-1
2025-07-11 04:35:00+03:00,115938.53,115750.65,115913.9,-1
2025-07-11 04:40:00+03:00,115993.72,115798.21,115909.86,-1
2025-07-11 04:45:00+03:00,116057.4,115844.89,115904.99,-1
2025-07-11 04:50:00+03:00,115878.45,115875.33,115896.56,-1
2025-07-11 04:55:00+03:00,115967.57,115907.89,115884.83,1
2025-07-11 05:00:00+03:00,115869.86,115929.28,115871.75,1
2025-07-11 05:05:00+03:00,115709.28,115923.69,115856.12,1
2025-07-11 05:10:00+03:00,115976.45,115926.16,115850.59,1
2025-07-11 05:15:00+03:00,116196.86,115951.3,115847.82,1
2025-07-11 05:20:00+03:00,116199.99,115978.81,115849.65,1
2025-07-11 05:25:00+03:00,116279.99,116012.96,115850.69,1
2025-07-11 05:30:00+03:00,116346.99,116048.28,115858.56,1
2025-07-11 05:35:00+03:00,116463.49,116088.89,115869.32,1
2025-07-11 05:40:00+03:00,116490.01,116150.05,115881.41,1
2025-07-11 05:45:00+03:00,116594.31,116212.72,115896.71,1
2025-07-11 05:50:00+03:00,116761.08,116301.84,115912.68,1
2025-07-11 05:55:00+03:00,116672.57,116398.17,115924.07,1
2025-07-11 06:00:00+03:00,116579.88,116458.52,115933.65,1
2025-07-11 06:05:00+03:00,116593.82,116498.21,115945.36,1
2025-07-11 06:10:00+03:00,116487.76,116526.99,115956.18,1
2025-07-11 06:15:00+03:00,116534.18,116552.41,115965.96,1
2025-07-11 06:20:00+03:00,116523.75,116570.08,115976.26,1
2025-07-11 06:25:00+03:00,116525.29,116576.26,115988.18,1
2025-07-11 06:30:00+03:00,116525.62,116579.83,116001.95,1
2025-07-11 06:35:00+03:00,116473.39,116567.73,116015.66,1
2025-07-11 06:40:00+03:00,116579.99,116549.62,116034.11,1
2025-07-11 06:45:00+03:00,116745.67,116556.94,116055.4,1
2025-07-11 06:50:00+03:00,116768.94,116575.84,116075.06,1
2025-07-11 06:55:00+03:00,116881.7,116604.63,116095.42,1
2025-07-11 07:00:00+03:00,116737.04,116629.56,116109.96,1
2025-07-11 07:05:00+03:00,116642.79,116640.42,116122.62,1
2025-07-11 07:10:00+03:00,116637.37,116651.78,116134.96,1
2025-07-11 07:15:00+03:00,116619.96,116661.25,116145.51,1
2025-07-11 07:20:00+03:00,116591.19,116667.8,116159.53,1
2025-07-11 07:25:00+03:00,116553.53,116675.82,116180.8,1
2025-07-11 07:30:00+03:00,116514.37,116669.26,116204.77,1
2025-07-11 07:35:00+03:00,116520.34,116646.72,116225.18,1
2025-07-11 07:40:00+03:00,116653.99,116635.23,116246.92,1
2025-07-11 07:45:00+03:00,116834.5,116630.51,116270.05,1
2025-07-11 07:50:00+03:00,116888.06,116645.61,116298.91,1
2025-07-11 07:55:00+03:00,116918.16,116673.15,116325.92,1
2025-07-11 08:00:00+03:00,116966.93,116706.1,116354.89,1
2025-07-11 08:05:00+03:00,117276.0,116771.71,116388.6,1
2025-07-11 08:10:00+03:00,117206.41,116833.23,116421.25,1
2025-07-11 08:15:00+03:00,117200.01,116897.88,116452.41,1
2025-07-11 08:20:00+03:00,117297.08,116976.15,116485.23,1
2025-07-11 08:25:00+03:00,117493.81,117073.5,116519.8,1
2025-07-11 08:30:00+03:00,117826.9,117190.79,116557.31,1
2025-07-11 08:35:00+03:00,117848.16,117292.15,116595.36,1
2025-07-11 08:40:00+03:00,117968.76,117400.22,116636.24,1
2025-07-11 08:45:00+03:00,118301.9,117538.6,116683.51,1
2025-07-11 08:50:00+03:00,118212.6,117663.16,116727.88,1
2025-07-11 08:55:00+03:00,117860.37,117721.6,116763.94,1
2025-07-11 09:00:00+03:00,118016.78,117802.64,116806.71,1
2025-07-11 09:05:00+03:00,118305.79,117913.22,116853.47,1
2025-07-11 09:10:00+03:00,118030.36,117986.54,116896.68,1
2025-07-11 09:15:00+03:00,118150.0,118052.16,116945.5,1
2025-07-11 09:20:00+03:00,118240.0,118093.47,116990.77,1
2025-07-11 09:25:00+03:00,118140.91,118122.75,117029.65,1
2025-07-11 09:30:00+03:00,118093.46,118135.22,117067.52,1
2025-07-11 09:35:00+03:00,117982.57,118103.28,117101.57,1
2025-07-11 09:40:00+03:00,117969.0,118078.92,117134.01,1
2025-07-11 09:45:00+03:00,117848.03,118077.69,117161.7,1
2025-07-11 09:50:00+03:00,117725.89,118048.6,117186.42,1
2025-07-11 09:55:00+03:00,117648.33,117982.86,117207.5,1
2025-07-11 10:00:00+03:00,117539.73,117933.79,117223.07,1
2025-07-11 10:05:00+03:00,117483.99,117867.19,117239.3,1
2025-07-11 10:10:00+03:00,117476.06,117790.8,117257.22,1
2025-07-11 10:15:00+03:00,117614.88,117738.19,117277.65,1
2025-07-11 10:20:00+03:00,117749.44,117703.79,117302.88,1
2025-07-11 10:25:00+03:00,117876.9,117693.22,117329.73,1
2025-07-11 10:30:00+03:00,117866.32,117682.96,117356.59,1
2025-07-11 10:35:00+03:00,118003.29,117698.48,117386.15,1
2025-07-11 10:40:00+03:00,117956.66,117721.56,117414.77,1
2025-07-11 10:45:00+03:00,117860.2,117742.75,117442.5,1
2025-07-11 10:50:00+03:00,117722.61,117761.03,117465.35,1
2025-07-11 10:55:00+03:00,117526.88,117765.32,117480.98,1
2025-07-11 11:00:00+03:00,117632.15,117780.93,117498.24,1
2025-07-11 11:05:00+03:00,117687.22,117788.17,117514.35,1
2025-07-11 11:10:00+03:00,117790.85,117792.31,117535.43,1
2025-07-11 11:15:00+03:00,117900.0,117794.62,117560.57,1
2025-07-11 11:20:00+03:00,117944.5,117802.44,117586.72,1
2025-07-11 11:25:00+03:00,117985.31,117800.64,117614.02,1
2025-07-11 11:30:00+03:00,118009.62,117805.93,117642.39,1
2025-07-11 11:35:00+03:00,117942.01,117814.12,117670.16,1
2025-07-11 11:40:00+03:00,117999.98,117841.85,117699.87,1
2025-07-11 11:45:00+03:00,117980.94,117887.26,117729.09,1
2025-07-11 11:50:00+03:00,117994.92,117923.54,117755.9,1
2025-07-11 11:55:00+03:00,117964.76,117951.29,117778.51,1
2025-07-11 12:00:00+03:00,117926.29,117964.83,117799.27,1
2025-07-11 12:05:00+03:00,117987.98,117973.63,117820.67,1
2025-07-11 12:10:00+03:00,118033.16,117982.5,117842.0,1
2025-07-11 12:15:00+03:00,118134.46,117997.41,117859.16,1
2025-07-11 12:20:00+03:00,118173.46,118013.8,117878.51,1
2025-07-11 12:25:00+03:00,118170.45,118036.64,117897.91,1
2025-07-11 12:30:00+03:00,118420.01,118078.64,117920.37,1
2025-07-11 12:35:00+03:00,118783.94,118158.94,117946.18,1
2025-07-11 12:40:00+03:00,118583.87,118217.84,117961.32,1
2025-07-11 12:45:00+03:00,118712.0,118292.56,117978.59,1
2025-07-11 12:50:00+03:00,118467.81,118346.71,117988.57,1
2025-07-11 12:55:00+03:00,118470.34,118394.95,117991.94,1
2025-07-11 13:00:00+03:00,118374.15,118429.05,117995.17,1
2025-07-11 13:05:00+03:00,118306.37,118446.24,118004.09,1
2025-07-11 13:10:00+03:00,118120.39,118440.93,118006.16,1
2025-07-11 13:15:00+03:00,118065.9,118430.48,118001.37,1
2025-07-11 13:20:00+03:00,118297.8,118418.26,118006.72,1
2025-07-11 13:25:00+03:00,118228.54,118362.72,118008.29,1
2025-07-11 13:30:00+03:00,118160.01,118320.33,118006.69,1
2025-07-11 13:35:00+03:00,118056.7,118254.8,118005.0,1
2025-07-11 13:40:00+03:00,118083.33,118216.35,118004.8,1
2025-07-11 13:45:00+03:00,118117.79,118181.1,118007.5,1
2025-07-11 13:50:00+03:00,118093.63,118153.05,118010.0,1
2025-07-11 13:55:00+03:00,117983.78,118120.79,118012.71,1
2025-07-11 14:00:00+03:00,118107.6,118119.51,118020.35,1
2025-07-11 14:05:00+03:00,118000.0,118112.92,118027.38,1
2025-07-11 14:10:00+03:00,117727.88,118055.93,118031.14,1
2025-07-11 14:15:00+03:00,117647.57,117997.83,118034.41,-1
2025-07-11 14:20:00+03:00,117653.81,117947.21,118037.97,-1
2025-07-11 14:25:00+03:00,117684.22,117909.96,118039.36,-1
2025-07-11 14:30:00+03:00,117737.99,117875.43,118039.13,-1
2025-07-11 14:35:00+03:00,117784.34,117842.08,118037.28,-1
2025-07-11 14:40:00+03:00,117763.01,117809.02,118035.21,-1
2025-07-11 14:45:00+03:00,117705.57,117781.2,118029.26,-1
2025-07-11 14:50:00+03:00,117945.31,117764.97,118029.03,-1
2025-07-11 14:55:00+03:00,117821.91,117747.16,118028.26,-1
2025-07-11 15:00:00+03:00,117980.5,117772.42,118033.42,-1
2025-07-11 15:05:00+03:00,118035.4,117811.21,118043.59,-1
2025-07-11 15:10:00+03:00,118235.01,117869.33,118055.65,-1
2025-07-11 15:15:00+03:00,118060.21,117906.92,118063.11,-1
2025-07-11 15:20:00+03:00,117898.85,117923.01,118065.27,-1
2025-07-11 15:25:00+03:00,117751.03,117919.68,118062.29,-1
2025-07-11 15:30:00+03:00,117870.16,117930.4,118060.8,-1
2025-07-11 15:35:00+03:00,117819.76,117941.81,118057.49,-1
2025-07-11 15:40:00+03:00,117762.86,117923.57,118052.56,-1
2025-07-11 15:45:00+03:00,117752.01,117916.58,118048.76,-1
2025-07-11 15:50:00+03:00,117790.66,117897.6,118044.57,-1
2025-07-11 15:55:00+03:00,117878.11,117881.87,118042.51,-1
2025-07-11 16:00:00+03:00,117955.22,117853.89,118041.72,-1
2025-07-11 16:05:00+03:00,117800.28,117827.89,118038.43,-1
2025-07-11 16:10:00+03:00,117791.99,117817.21,118035.74,-1
2025-07-11 16:15:00+03:00,117700.1,117812.12,118029.98,-1
2025-07-11 16:20:00+03:00,117794.44,117804.54,118025.21,-1
2025-07-11 16:25:00+03:00,117651.34,117787.7,118015.55,-1
2025-07-11 16:30:00+03:00,117396.0,117751.01,118000.0,-1
2025-07-11 16:35:00+03:00,117634.45,117739.26,117989.28,-1
2025-07-11 16:40:00+03:00,117451.0,117705.29,117969.9,-1
2025-07-11 16:45:00+03:00,117731.61,117690.64,117948.85,-1
2025-07-11 16:50:00+03:00,117740.86,117669.21,117931.99,-1
2025-07-11 16:55:00+03:00,117989.18,117688.1,117917.54,-1
2025-07-11 17:00:00+03:00,117951.21,117704.02,117907.2,-1
2025-07-11 17:05:00+03:00,117839.39,117717.95,117894.58,-1
2025-07-11 17:10:00+03:00,117956.0,117734.1,117886.22,-1
2025-07-11 17:15:00+03:00,117797.66,117748.74,117876.05,-1
2025-07-11 17:20:00+03:00,117892.1,117798.35,117871.48,-1
2025-07-11 17:25:00+03:00,117925.27,117827.43,117868.67,-1
2025-07-11 17:30:00+03:00,118082.45,117890.57,117864.36,1
2025-07-11 17:35:00+03:00,117994.58,117916.87,117859.68,1
2025-07-11 17:40:00+03:00,118028.6,117945.64,117857.05,1
2025-07-11 17:45:00+03:00,118011.99,117947.92,117856.16,1
2025-07-11 17:50:00+03:00,117619.99,117914.8,117846.89,1
2025-07-11 17:55:00+03:00,117858.16,117916.68,117841.7,1
2025-07-11 18:00:00+03:00,117882.4,117909.32,117837.48,1
2025-07-11 18:05:00+03:00,117836.0,117913.15,117834.52,1
2025-07-11 18:10:00+03:00,117644.22,117888.37,117825.25,1
2025-07-11 18:15:00+03:00,117761.51,117871.99,117820.48,1
2025-07-11 18:20:00+03:00,117708.43,117834.59,117820.09,1
2025-07-11 18:25:00+03:00,117759.99,117811.13,117822.34,-1
2025-07-11 18:30:00+03:00,117426.54,117750.92,117817.8,-1
2025-07-11 18:35:00+03:00,117514.59,117701.18,117814.4,-1
2025-07-11 18:40:00+03:00,117420.0,117681.18,117808.04,-1
2025-07-11 18:45:00+03:00,117187.25,117614.09,117796.1,-1
2025-07-11 18:50:00+03:00,116915.99,117517.45,117779.16,-1
2025-07-11 18:55:00+03:00,116902.59,117424.11,117763.1,-1
2025-07-11 19:00:00+03:00,116944.95,117354.18,117743.1,-1
2025-07-11 19:05:00+03:00,116736.0,117251.63,117721.38,-1
2025-07-11 19:10:00+03:00,116831.38,117163.93,117698.4,-1
2025-07-11 19:15:00+03:00,116679.05,117055.83,117671.27,-1
2025-07-11 19:20:00+03:00,117195.1,117032.69,117650.47,-1
2025-07-11 19:25:00+03:00,117261.07,117007.34,117634.49,-1
2025-07-11 19:30:00+03:00,117328.52,116998.19,117623.08,-1
2025-07-11 19:35:00+03:00,117391.74,117018.64,117615.9,-1
2025-07-11 19:40:00+03:00,117302.79,117057.32,117604.55,-1
2025-07-11 19:45:00+03:00,117214.07,117088.47,117592.43,-1
2025-07-11 19:50:00+03:00,117398.0,117133.77,117585.14,-1
2025-07-11 19:55:00+03:00,117393.39,117199.51,117577.96,-1
2025-07-11 20:00:00+03:00,117465.51,117262.92,117571.46,-1
2025-07-11 20:05:00+03:00,117688.01,117363.82,117567.66,-1
2025-07-11 20:10:00+03:00,117484.01,117392.71,117558.24,-1
2025-07-11 20:15:00+03:00,117574.97,117424.1,117553.73,-1
2025-07-11 20:20:00+03:00,117453.02,117436.55,117546.95,-1
2025-07-11 20:25:00+03:00,117514.61,117448.84,117543.24,-1
2025-07-11 20:30:00+03:00,117420.01,117460.56,117535.75,-1
2025-07-11 20:35:00+03:00,117320.01,117471.15,117529.12,-1
2025-07-11 20:40:00+03:00,117405.19,117471.87,117529.31,-1
2025-07-11 20:45:00+03:00,117521.94,117484.73,117527.06,-1
2025-07-11 20:50:00+03:00,117607.84,117498.96,117530.19,-1
2025-07-11 20:55:00+03:00,117640.0,117494.16,117528.36,-1
2025-07-11 21:00:00+03:00,117634.58,117509.22,117526.24,-1
2025-07-11 21:05:00+03:00,117540.21,117505.74,117517.26,-1
2025-07-11 21:10:00+03:00,117566.89,117517.13,117509.57,1
2025-07-11 21:15:00+03:00,117500.0,117515.67,117502.78,1
2025-07-11 21:20:00+03:00,117583.14,117531.98,117495.33,1
2025-07-11 21:25:00+03:00,117330.54,117533.03,117485.98,1
2025-07-11 21:30:00+03:00,117511.24,117543.64,117478.37,1
2025-07-11 21:35:00+03:00,117480.0,117539.44,117469.46,1
2025-07-11 21:40:00+03:00,117624.11,117541.07,117460.29,1
2025-07-11 21:45:00+03:00,117533.77,117530.45,117451.08,1
2025-07-11 21:50:00+03:00,117687.22,117535.71,117444.25,1
2025-07-11 21:55:00+03:00,117694.01,117551.09,117437.89,1
2025-07-11 22:00:00+03:00,117556.79,117550.08,117436.63,1
2025-07-11 22:05:00+03:00,117612.12,117561.29,117431.71,1
2025-07-11 22:10:00+03:00,117739.5,117576.93,117428.85,1
2025-07-11 22:15:00+03:00,117979.78,117641.85,117431.72,1
2025-07-11 22:20:00+03:00,118076.78,117698.41,117440.38,1
2025-07-11 22:25:00+03:00,117904.57,117740.87,117443.24,1
2025-07-11 22:30:00+03:00,117869.9,117765.44,117446.47,1
2025-07-11 22:35:00+03:00,117891.77,117801.24,117449.1,1
2025-07-11 22:40:00+03:00,117848.51,117817.37,117457.54,1
2025-07-11 22:45:00+03:00,117886.11,117836.58,117464.97,1
2025-07-11 22:50:00+03:00,117969.95,117877.9,117475.97,1
2025-07-11 22:55:00+03:00,118108.81,117927.57,117494.4,1
2025-07-11 23:00:00+03:00,117851.13,117938.73,117513.1,1
2025-07-11 23:05:00+03:00,117906.09,117931.36,117533.17,1
2025-07-11 23:10:00+03:00,117956.01,117919.28,117553.4,1
2025-07-11 23:15:00+03:00,117951.22,117923.95,117577.7,1
2025-07-11 23:20:00+03:00,117922.28,117929.19,117599.52,1
